Molecule ChEMBL ID,Standardized Smiles,pIC50,MolWt,TPSA,nRotB,HBD,HBA,LogP,NumHetAtoms,NumHeavyAtoms,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,RingCount,FractionCSP3,Asphericity,Eccentricity,InertShpFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadGyr,SphIndex
CHEMBL290096,Brc1cccc(Nc2ncnc3ccccc23)c1,7.5686,299.0058094200003,37.81,2.0,1.0,3.0,4.135900000000001,4.0,18.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.5934337305202478,0.9869180098120887,0.0013217776471451893,0.16122295713869692,0.8520973630388045,644.6601399858646,3407.1649291584354,3998.5629306580468,3.661994801179307,0.02185758542256713
CHEMBL57323,Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,6.2147,364.20115938800063,105.82,5.0,3.0,5.0,3.8108400000000016,7.0,27.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.3,0.19046488112391197,0.8798518563466723,0.00025527484672167297,0.4752480519510992,0.6477205261563039,2537.345666737451,3458.174870054401,5338.992251142425,3.9433530903867373,0.2823003346539678
CHEMBL336192,COC(=O)c1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,5.1308,628.232184744001,104.03,8.0,1.0,8.0,5.693400000000006,10.0,47.0,0.0,0.0,3.0,4.0,2.0,6.0,9.0,0.2702702702702703,0.3533676696161951,0.9534287266370355,0.00018982890156382128,0.30161840663872136,0.9027306151474878,4755.49617424292,14232.990733380244,15766.59802443375,5.257480008842042,0.34096853716088366
CHEMBL3950966,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,8.1549,577.3165234880012,97.2,17.0,2.0,8.0,6.783600000000006,9.0,43.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.29411764705882354,0.48436054134770135,0.9760009964531535,0.00016268074637286912,0.21776605548719355,0.8307039117817949,5106.344360369461,19478.97814273114,23448.761786796276,6.447571583546952,0.10314249000818507
CHEMBL3968417,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,9.0,400.1214650960006,83.04,8.0,2.0,6.0,3.6172000000000004,9.0,28.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.15789473684210525,0.5757547596956547,0.9854697826569891,0.0004686849762270405,0.169850838885142,0.847829217655872,1808.9532642607398,9029.589967767777,10650.246275698444,5.177292986544365,0.03951177575455296
CHEMBL3949347,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,8.5229,478.22295745200086,100.86000000000001,10.0,2.0,8.0,4.222700000000002,9.0,36.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.14814814814814814,0.5245668966925892,0.9806991253726406,0.0002648771170042749,0.1955229538784079,0.8699219801811434,3284.2473899589577,14612.294547547537,16797.24720199026,6.0206401662122975,0.10674993361897399
CHEMBL3904257,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cn1,7.7959,532.1789799720008,92.27000000000001,9.0,2.0,7.0,5.730400000000005,10.0,38.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,0.21428571428571427,0.4166584684476866,0.966156396688919,0.00016547644764025647,0.25795700637331875,0.81439998730798,4921.546231633365,15537.8884447793,19078.939939746546,6.090149472534725,0.10584446827664827
CHEMBL131715,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(Cl)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.1549,604.1877330880009,77.72999999999999,6.0,1.0,6.0,6.560200000000006,9.0,44.0,0.0,0.0,3.0,4.0,2.0,6.0,9.0,0.2571428571428571,0.3273005810487469,0.9478244293593133,0.0001981657344215644,0.3187928027884132,0.863372683522325,4356.82125389874,11799.389524180227,13666.6236370161,4.964185909009979,0.34090270439870585
CHEMBL63356,Oc1cc2cc(-c3cccnc3)cnc2cc1O,6.301,238.07422756,66.24000000000001,3.0,2.0,4.0,2.7080000000000006,4.0,18.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.692447783339709,0.9932716086648116,0.0025783010851450623,0.11580808011713743,0.8963486342632002,347.650877326753,2690.800061420973,3001.9570048576184,3.560453582480321,0.029433696845620166
CHEMBL186747,COc1cc2ncnc(Nc3ccc(C)c(NC(=O)c4ccccc4)c3)c2cc1OC,5.4949,414.1691905640006,85.37000000000002,9.0,2.0,6.0,4.9513200000000035,7.0,31.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.125,0.5518132503404923,0.9832606860301947,0.000450348260481022,0.18220434491918971,0.8312602472461681,1845.8164940135214,8421.060847178169,10130.474631832561,4.9605286952372705,0.02947735738432091
CHEMBL182397,COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3F)c2cc1OC,5.5528,418.1441186880005,85.37000000000002,8.0,2.0,6.0,4.782000000000004,8.0,31.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.08695652173913043,0.6702792567035758,0.9920693161339489,0.0005998588743186528,0.1256919726375507,0.875170892184551,1458.9613151570197,10158.488637382214,11607.4343058019,5.268068483748356,0.006752872175412421
CHEMBL360209,COc1cc2ncnc(Nc3ccc(Cl)c(NC(=O)c4ccccc4)c3)c2cc1OC,5.6576,434.1145681480005,85.37000000000002,8.0,2.0,6.0,5.296300000000003,8.0,31.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.08695652173913043,0.5508713527579344,0.9831420856586032,0.00038579482768874123,0.18284320990086497,0.8269885546173804,2143.596790998436,9695.355998351817,11723.688247218282,5.204880587535708,0.023955948238483217
CHEMBL3828021,C#Cc1cccc(Nc2ncnc3ccc(-c4cnn(C)c4)cc23)c1,8.4461,325.1327454800004,55.63,4.0,1.0,5.0,3.755200000000002,5.0,25.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.05,0.5484906550825446,0.9830030059730305,0.0007487673645531109,0.18358946115718688,0.8399134142936064,1121.7281281949226,5131.8550428922135,6109.981047520553,4.358778059005131,0.051271042424590636
CHEMBL362232,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4OC)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.5086,585.2142821840008,108.74,16.0,2.0,8.0,6.546080000000005,10.0,42.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.21875,0.6208457644138373,0.9888124728193269,0.00029981180307286394,0.14916398223742833,0.9505762169168287,3170.576365486879,20205.108778559967,21255.64307099409,6.170523508245763,0.14769898576812807
CHEMBL310580,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)c(O)c2)cc1,6.3279,405.08822294800046,121.21000000000001,11.0,2.0,8.0,2.1586,9.0,28.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.15789473684210525,0.4604526984746212,0.972901079068779,0.00042034947934947096,0.2312217341575086,0.8336139284932442,1983.1449054804054,7149.748363632362,8576.810102676092,4.673408845164298,0.11549908718417444
CHEMBL54788,Fc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,7.3565,317.99163657600025,50.7,2.0,1.0,4.0,3.670000000000001,6.0,19.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.6132720282499834,0.9883775492377805,0.0011623925887580505,0.15201914406652514,0.8479808564902038,729.5133027269405,4069.311921639796,4798.825221695091,3.877741792787179,5.864098563262583e-10
CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,8.9586,602.2753869480011,129.20000000000002,10.0,4.0,8.0,4.4144200000000025,11.0,45.0,0.0,0.0,2.0,2.0,3.0,5.0,7.0,0.23529411764705882,0.7757914897984581,0.9966618804329629,0.00038024903655787824,0.08164003975887368,0.9636688506419482,2534.3097759440784,29914.67662396906,31042.485812467003,7.257590589818559,0.08047636922835978
CHEMBL3622653,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C1CC1,7.5702,455.15243087600066,79.38000000000001,10.0,2.0,6.0,4.763400000000003,9.0,32.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,0.2608695652173913,0.5752543685040924,0.9854618960957617,0.0003598121085748544,0.16989659014631864,0.8566199022596416,2380.7422870023634,12003.720754142221,14012.890340836248,5.58057741142661,0.06252794275952188
CHEMBL51659,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.041,369.0225221040004,79.8,4.0,2.0,5.0,3.655400000000002,7.0,23.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.5567805168335156,0.9836635502983607,0.0005690458444065321,0.18001672093009685,0.8241372677037246,1448.2792130100377,6630.388928957761,8045.248272089268,4.6665529545063205,0.007294065191162421
CHEMBL3735958,Cc1nc2cnc(Nc3ccnc(N4CC[C@H](O)[C@H](F)C4)n3)cc2n1C(C)C,6.0,385.2026366080007,91.99000000000001,8.0,2.0,8.0,2.763320000000001,9.0,28.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,0.47368421052631576,0.5334707211638061,0.9816024207571131,0.0005867660254800072,0.19093634427152806,0.856453843040843,1459.617302041672,6547.181221427145,7644.523139952703,4.505865000899123,0.0939704279639121
CHEMBL92086,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.9208,382.0429232000004,66.91,5.0,2.0,4.0,4.650500000000003,6.0,24.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.05555555555555555,0.5521800133301088,0.9833027197527116,0.0005933091876316642,0.18197736487519617,0.8324376014851018,1403.0418183948507,6418.077143214519,7709.97986127058,4.501378979508716,0.038659505467304726
CHEMBL113902,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,5.12,424.11023171600056,87.04,8.0,2.0,5.0,5.555880000000004,8.0,30.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.13636363636363635,0.16079732680231615,0.8558824793927937,0.00017861509803424307,0.5171703601990778,0.6445362832660928,3608.5207261847813,4497.207720969366,6977.431430516879,4.213147984225762,0.22548768593758825
CHEMBL505970,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,6.27,613.1429163520007,106.10000000000001,12.0,2.0,9.0,6.228900000000005,13.0,42.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.20689655172413793,0.7849774915726717,0.9969377468544958,0.0003682648169451453,0.07819928961749792,0.9749485359337009,2647.4115665491986,33006.56621621714,33854.675400488704,7.525424053314715,0.08953083865820083
CHEMBL517907,C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,7.9602,438.1725616920007,93.21000000000001,12.0,2.0,7.0,3.1479000000000017,8.0,31.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.30434782608695654,0.7147405001233219,0.9942682992223438,0.0005996052234596028,0.10691374636363524,0.9584543062494558,1598.4755781801985,14329.923451850005,14951.076288576216,5.933472246449227,0.15417373590077266
CHEMBL510155,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(CN(C)C)c(Br)c3)c2c1,7.35,424.08987339200064,58.120000000000005,8.0,1.0,4.0,4.169200000000004,6.0,27.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.19047619047619047,0.34780685826066443,0.9518684296482892,0.0003115189474610292,0.3065069210293626,0.7654747530579668,2457.2333699019287,6136.729639626258,8016.893588078332,4.418939021321959,0.17168837633080827
CHEMBL53121,Fc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,6.9066,317.99163657600025,50.7,2.0,1.0,4.0,3.670000000000001,6.0,19.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.6112292305746788,0.9882514786407813,0.001174188070589718,0.15283656291708955,0.8523370431444892,725.8948242562336,4048.1612274680747,4749.484092036377,3.8627413748171766,0.008423748217848054
CHEMBL113996,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,4.8665,495.14734549600064,99.50999999999999,8.0,2.0,7.0,4.478080000000003,10.0,35.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.24,0.40458744822955445,0.9641578521321923,0.0002641002894965169,0.2653292976130556,0.871333304704512,3299.2516076587017,10834.64145201686,12434.554485084353,5.175503978728732,0.17637420497796083
CHEMBL443906,c1cc(Nc2ncnc3[nH]cnc23)cc(-c2nc3ccccc3s2)c1,5.7696,344.0844153840003,79.38000000000001,3.0,2.0,6.0,4.3732000000000015,7.0,25.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.0,0.7053164425895123,0.993886828530865,0.0010466488093540097,0.11040367780494911,0.8907037159573684,851.00533053404,6865.655431745219,7708.124832920119,4.7321783825914645,0.002023540665030223
CHEMBL123046,Oc1ccc(NCc2cc(O)ccc2O)cc1,4.3778,231.089543276,72.72,6.0,4.0,4.0,2.4154999999999998,4.0,17.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.07692307692307693,0.6732080041270732,0.9922348149722284,0.0022038322379360053,0.12437874399199972,0.8770833061699002,397.98097653355444,2806.4479467104743,3199.750727175323,3.721130882098413,0.014649428907580095
CHEMBL2385993,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1C(=O)Nc1nccc(-c2cccc(F)c2)n1,5.2218,538.2492524520009,90.46000000000001,9.0,2.0,6.0,4.843120000000004,9.0,40.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0,0.22580645161290322,0.774564394102754,0.9966330634899336,0.00042010986400610055,0.08199107731131479,0.955664534011131,2274.7967041241704,26514.379411829945,27744.442184689382,7.244265079705007,0.07562233393923332
CHEMBL2385992,Cc1ccc(NC(=O)/C=C/CN(C)C)cc1C(=O)Nc1nccc(-c2cccnc2)n1,5.301,416.1960740080007,100.11000000000001,10.0,2.0,6.0,3.1556200000000008,8.0,31.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.17391304347826086,0.5952279145985498,0.9869380310722309,0.00045496173154818345,0.16110035016494662,0.9390081759858621,2063.927822655596,12030.048960998454,12811.442188315496,5.683360433914231,0.16129891843862765
CHEMBL2385986,CCOc1ccc(C(=O)Nc2ccc(OCc3ccccn3)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C,5.9208,508.18773308800087,92.79,14.0,2.0,6.0,5.0213000000000045,9.0,36.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.2222222222222222,0.4613168052678237,0.9730298675443751,0.00019759696959130977,0.2306791643529507,0.8357790465612263,4229.7159125965845,15324.782117061635,18335.92524258024,6.100820956064777,0.10826584912756734
CHEMBL2385982,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C,5.2218,464.12627570400065,113.80999999999999,12.0,2.0,6.0,4.0946000000000025,11.0,32.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.23809523809523808,0.5583746814233601,0.9840068467692721,0.0003551851819798535,0.17813064169646478,0.8664111836223102,2439.3224367998946,11864.64170103643,13694.00802449535,5.48753612855955,0.07137900222775095
CHEMBL422899,CC(C)(C)ONC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,4.5229,358.1528718040006,111.38000000000001,8.0,4.0,6.0,2.9428000000000014,7.0,26.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.2631578947368421,0.5675247633105495,0.9846917378503511,0.0007248723531385913,0.17430485193836495,0.9225812258391011,1272.7499149946323,6736.560478405775,7301.861656981774,4.621775598409866,0.1864702997074915
CHEMBL55729,Nc1ccc2cncnc2c1,10.0,145.063997224,51.8,1.0,1.0,3.0,1.212,3.0,11.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.4919276131106906,0.9764451662057514,0.004792285178065601,0.21576570022462463,0.7874587025542682,164.3179972173786,599.6951172517528,761.5575462008745,2.2922934154024444,0.027494273622173424
CHEMBL3360612,COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCn1ccnc1[N+](=O)[O-],7.5157,578.1480737680008,126.46000000000001,13.0,1.0,10.0,6.327300000000005,13.0,41.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.17857142857142858,0.8399970664226301,0.9983934891319731,0.0005441074857698076,0.056660752367796066,0.9715732813575925,1785.627484949969,30618.51250357175,31514.362417200366,7.429567218744343,0.04744928644616909
CHEMBL473428,OCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1,8.5229,481.0663183040004,80.41000000000001,8.0,2.0,7.0,6.558700000000003,9.0,33.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.08333333333333333,0.8265885331923954,0.9980984671141159,0.0008049492264444477,0.061639678328590276,0.9594064849693505,1191.8844735178616,18551.389693040095,19336.318842615226,6.367446928218137,0.041653295372181875
CHEMBL475767,CN(C)Cc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)[nH]1,7.1675,507.12958725600066,66.07,10.0,2.0,6.0,6.863100000000004,9.0,35.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.15384615384615385,0.42118794160067036,0.966834089764859,0.00019293753040958375,0.25540525223369387,0.8080860967541984,4188.330259222902,13251.612570582982,16398.76323056431,5.770993912341041,0.11171153608700862
CHEMBL148514,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(CCC(=O)O)c2C)c1,4.5157,402.15795718400057,91.42,8.0,3.0,4.0,4.508620000000001,6.0,30.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.16666666666666666,0.7697061230810343,0.9964472530842815,0.0010069253548883074,0.08421918914825717,0.9688104772381858,962.1472659665527,11068.004350808467,11424.323550216268,5.398112061088276,0.09858554600400102
CHEMBL135577,CCN(CC)CCNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NCCN(CC)CC)[nH]c2ccccc12,5.3372,676.1543171200011,96.25999999999999,19.0,4.0,4.0,2.066600000000003,10.0,40.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.4,0.4481963497979937,0.9705614975396902,0.00022649628755808904,0.2408534398623236,0.9298476597809234,4105.354969857717,15849.284583497143,17045.033578114624,5.236698357569161,0.18086642115788307
CHEMBL542733,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,6.6021,311.1269914040005,65.5,8.0,1.0,6.0,3.399200000000002,6.0,23.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.17647058823529413,0.643774507851703,0.9904979667425852,0.0011514061354805356,0.13752737138040796,0.8701844490850332,755.7580442472321,4781.949155094139,5495.3282147505415,4.209343333559727,0.030125720085921695
CHEMBL1230790,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,6.0205,269.12766010000036,89.85,6.0,2.0,6.0,2.362,6.0,20.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.21428571428571427,0.3259332687232056,0.946878897196248,0.0008845715254197101,0.32159035129247476,0.7754162591008543,876.6009721293436,2113.6537330826745,2725.8310723760083,3.2576899159881965,0.19959976700022716
CHEMBL564829,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,5.513,460.26990764400097,91.21,9.0,2.0,8.0,2.5658000000000003,9.0,34.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,0.44,0.8119905553286402,0.997740247478069,0.0008936716418277849,0.06718927416189002,0.9508768483085193,1064.01143753844,15058.11537497801,15836.031134593666,5.890070663773808,0.05360985288459791
CHEMBL1242034,CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21,4.0,319.1545435440005,108.53,6.0,2.0,7.0,2.7868000000000004,7.0,24.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.17647058823529413,0.43869962502057436,0.9697599121383188,0.00078873146040059,0.24406087930981493,0.8311216395865837,1053.744755109,3588.40823260418,4317.548793927595,3.745271971869318,0.1417296484732902
CHEMBL331307,Nc1cc2ncnc(NCc3ccccc3Br)c2cn1,5.7773,329.0276074840004,76.72,4.0,2.0,5.0,2.981600000000001,6.0,20.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.07142857142857142,0.5938507963394242,0.9868856615697029,0.0010025490831081598,0.16142085053712826,0.8393111796060232,837.1771454859277,4352.920550095731,5186.301166796103,3.9639396185044924,0.010019773490818732
CHEMBL90541,COc1cc2ncnc(Nc3nnc4ccccc4n3)c2cc1OC,6.0862,334.1178236880004,94.94000000000001,6.0,1.0,8.0,2.7288000000000006,8.0,25.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.11764705882352941,0.6464673228041439,0.9906482149945744,0.0010033050689980765,0.13644088143977723,0.864622449490634,861.7742262122385,5461.041694489496,6316.0998164073835,4.347568083196575,0.010695166287517053
CHEMBL296582,O=C(NCc1ccccc1)c1cc2cc(O)c(O)cc2cn1,5.5086,294.1004423080004,82.45,5.0,3.0,4.0,2.5760000000000014,5.0,22.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.058823529411764705,0.673816711274066,0.9921101234517555,0.001550000107527954,0.12536946575838329,0.969730246046997,625.6323734025988,4839.253575219929,4990.309000824338,4.214524282229066,0.18766417092718715
CHEMBL149512,Brc1cccc(Nc2ncnc3c2oc2ccccc23)c1,6.1308,339.00072404000025,50.95,2.0,1.0,4.0,4.882100000000002,5.0,21.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.6941799614258142,0.9933406519280265,0.0011866812362706974,0.11521436207002739,0.8847856390778933,745.5967213726655,5725.790255325405,6471.386969269432,4.361584560079561,3.4368625033108496e-09
CHEMBL79206,CN(CCO)Cc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.5229,428.1670823880007,64.18,9.0,3.0,5.0,5.612300000000003,6.0,31.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.16,0.7832812623085073,0.9969110465244773,0.0008690370140347939,0.07853894140788785,0.958245860665629,1102.6525282469308,13453.354501656091,14039.564431106386,5.776011760211317,0.08242727825548825
CHEMBL155607,NC(=O)CCC1C(S)=Nc2ccccc21,4.6576,220.067034004,55.45,3.0,2.0,3.0,2.0090999999999997,4.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.2727272727272727,0.21544303514795402,0.8824301783749678,0.0007063184685119238,0.4704433869161331,0.5954213502323616,842.9927529529266,1066.9421595861616,1791.9111553016871,2.89861068333842,0.15144817157785684
CHEMBL3680378,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCCC1,7.9161,483.1837310040008,79.38000000000001,8.0,2.0,6.0,5.545200000000005,9.0,34.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.32,0.3863486148091862,0.9590517290048376,0.00017268665494234208,0.28323096775040596,0.7380690841722694,4274.03660357369,11137.67433968692,15090.287045659978,5.613551120693413,0.0651744249231597
CHEMBL214487,CC(C)S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.7447,608.1660323400009,106.35000000000001,14.0,2.0,8.0,6.917700000000006,11.0,42.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.22580645161290322,0.6042587818156303,0.9878135187001083,0.00017755681137004466,0.15564206460115765,0.8841487167328672,4979.52576367358,28286.962943933475,31993.44455134234,7.319068564325548,0.07453782630899283
CHEMBL383965,CCCS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.6778,608.1660323400009,106.35000000000001,14.0,2.0,8.0,6.919300000000006,11.0,42.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.22580645161290322,0.6574825822327613,0.991351822883321,0.0002189159711309568,0.13123095391681208,0.9181558078125379,4194.101522466316,29343.981404333314,31959.69698677171,7.332393989463942,0.09195903835958262
CHEMBL215033,COc1cc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)ccc1OCc1cccc(F)c1,7.0,576.1842692480008,115.58000000000001,14.0,2.0,9.0,5.494300000000004,11.0,41.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.2,0.6676727466148646,0.9919522790151418,0.0002713256605686467,0.12661230649769453,0.9125803730516899,3363.4134388140656,24242.39140431343,26564.66446154908,6.853464271279984,0.057080712536098664
CHEMBL384711,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(Br)c5)cc4)c3c2)o1,7.3665,606.0936384440008,106.35000000000001,12.0,2.0,8.0,6.109100000000005,10.0,39.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.1724137931034483,0.8430838158162737,0.9984658672927798,0.0004606032603256928,0.05537067681794118,0.9560717997091278,2075.6948160399234,35840.50967885542,37487.25743166928,7.877651802925723,0.029764395578607376
CHEMBL162981,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1,8.7696,423.08070567600055,80.55,7.0,2.0,7.0,4.229600000000001,8.0,27.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.15789473684210525,0.6353053847386142,0.9899746822246899,0.0005846223122220748,0.14124492399418914,0.9102310121317815,1556.955650002665,10033.559274700201,11023.09099664862,5.162146499202538,0.09768445554361244
CHEMBL599863,O=C(CNC(=O)Oc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.4318,491.0593015360006,105.24000000000001,6.0,3.0,6.0,4.863000000000003,9.0,32.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.043478260869565216,0.6030921565534293,0.9876730631335495,0.0002675180873488789,0.15653089267103648,0.8568578311895891,3202.9902713536276,17533.326811093117,20462.352297990117,6.468403801500867,0.04339404880962707
CHEMBL421047,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC(F)(F)F,5.5784,507.1085153760005,90.28,9.0,2.0,6.0,5.597480000000003,12.0,35.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.17391304347826086,0.35737715560785177,0.9537726744875904,0.00019472351459304922,0.3005290092500042,0.7576825421417079,3891.0685426214773,9810.017050861556,12947.397498604114,5.122038409842771,0.130748543044296
CHEMBL203725,CN1CCC(Oc2cccc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,8.5229,386.1309671600006,50.28,5.0,1.0,5.0,4.638900000000004,7.0,27.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.3,0.31043883442358017,0.9398089188581129,0.0003106985271112453,0.34170044781174164,0.709398979846153,2283.2389533412666,4740.1968438088625,6681.989935814211,4.208772744437004,0.14273317655912046
